COMMENT_ID,SUGGESTION_ID,CREATED_AT,SUGGESTION_TITLE,COMMENT_BODY,SUGGESTION_STATE,SENTIMENT_SCORE
47940408,44960305,2025-05-06 16:06:06.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Denym, you work for paidnice and you already commented that on this thread a year ago.  I used paidnice and it's just okay.  it's another system to login to and it costs money when this is something that most companies who invoice have in their contracts so it should be a native solution.",approved,1
47941608,44960305,2025-05-06 22:45:28.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Exactly - thank you James. I don't care for the cottage industry trying to cash on Xero users hitting the Trough of Disillusionment. This is Xero's fundamental lack of functionality to solve. Xero should at the very least, give their users the ability to add this into Statements with custom fields. 

I guess their business analysts are too busy coming up with features nobody wanted and the developers are too busy playing Tetris.",approved,0
47945196,44960305,2025-05-08 13:14:16.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"I agree this is an issue that needs to be solved for all of us.  That being said, as a Xero user, I feel we should keep our comments to what is needed to better the software.  Each of us have different needs for the software and what is used by one company may not be important to another.  

",approved,1
47945835,44960305,2025-05-08 18:23:19.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Brenda, it is important that xero remains competitive within its market, their products and services especially so. The fact that there are other companies achieving this feature and they have seen the gaint hole in xero so they have made it an app to pay for and use within xero, shows the complete failer of xero listening to their customers.
This thread has gained a fair amount of traction in the last few weeks, xero are even failing to acknowledge it with an update.",approved,1
47961906,44960305,2025-05-15 22:53:11.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"If you want a response from Xero, you will need to post it on Trustpilot. ",approved,1
47962011,44960305,2025-05-15 23:46:33.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi Antoinette

RE: ""If you want a response from Xero, you will need to post it on Trustpilot."" 

I have never seen a response from Xero from any platform, so will put a post on Trustpilot and see what happens.",approved,1
47962053,44960305,2025-05-16 00:32:23.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi Alison

I figured that at the very least, others will know what is happening within Xero and its shortfalls.

I have previously posted on Trustpilot and listed all of my concerns, including the lack of service.
",approved,1
47968245,44960305,2025-05-19 11:01:38.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"It's insane that this request started in 2012!


Reached out for a advice on dealing with interest and fees earned after a invoice has begun being paid (multiple payments) But support have zero interest in helping find workarounds for their systems and offer no actual ideas on the usage of their software. As soon as they have more than one response to a request they resort to the classic 'speak to a tax advisor as this has tax implications' in other words Fu%$ off we don't want to pay for any actual support. and this statement protects us in all situations",approved,0
47969856,44960305,2025-05-19 22:40:39.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Wow. Xero just released a bunch of innovations we simply can't live without. Like keyboard shortcuts, a calculator and an AI to make the mistakes for you. How did we ever manage without a calculator? What are we going to do with all the time we win back with keyboard shortcuts and an AI hallucinating in our financial workflow?

Of course, this (and Tetris) prevented them from getting to the features that stupid business owners who know nothing about their own actual requirements asked for.

We shouldn't complain though because they are increasing the price by >10% to reflect this customer-centric approach. Go Xero!",approved,0
47975520,44960305,2025-05-21 03:34:53.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi Tjaart van der Walt

Love your post. It is so true, but I could not stop laughing until I read the part about increasing prices.",approved,4
47978391,44960305,2025-05-21 06:22:32.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Tjaart, I feel your pain, and now this morning I got an e-mail that Xero is retiring Pay Runs for global customers.  Without providing alternative.  So instead of getting functionality we ask for, we get it taken away.",approved,0
47999985,44960305,2025-05-29 01:25:54.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"This request turned 13 last month and probably deserves a name by now.

We shall call him Bill O Verdue. Happy birthday Billy - you are old enough for an Insta account! Even though Xero are uncaring parents, this community does care deeply about you.

We can't buy you a gift for your birthday (too many people owe us money, see), but we can give you the gift of knowledge. Your word of the day is : www.merriam-webster.com/slang/enshittification
",approved,0
48153966,44960305,2025-08-04 00:06:10.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),First time here searching for this feature.  Shocked to learn that it's been in the pipeline of ideas for 3 years!!!  3 years?  Really?  ,approved,0
48153987,44960305,2025-08-04 00:22:27.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Lisa Diamond- Welcome to Xero product ideas, where important product feature requests go to die.  Or just ignored for decades.  It's been over THIRTEEN years Xero seriously!!",approved,0
48349751,44960305,2025-10-24 04:07:32.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"@Nicole Neale ... spot on!! I'm new to this thread, but have been on a few other threads for YEARS!!!

And here we are, another fairly standard function that Xero doesn't provide, and clearly has no intention of providing. Meanwhile, they have a fancy new invoicing system that offers a whole bunch of **** that no one asked for!

I'd say Do Better Xero, but why would I bother?!",approved,0
48432563,44960305,2025-11-30 23:41:39.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Is there going to be any traction on this?  CCH had the ability to do it easily.  ,approved,1
48474839,44960305,2025-12-22 00:39:44.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"This needs to be addressed, a standard feature with other software providers.",approved,2
48486872,44960305,2025-12-30 16:54:12.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Yeah kind of wild this isn't in XERO already?

I mean surely this is like 2 days to code max?
I've coded a similar thing to an in-house invoicing system in like 5 hours solo.",approved,1
45260842,44960308,2015-08-17 08:15:02.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Allow customers to pay a deposit towards an invoice instead of paying the full amount. 

Purpose: Because some businesses start to do their work when the customer pays the 50% amount in advance first.",approved,2
45291721,44960308,2022-04-19 14:45:55.000000000 Z,Invoicing - Customers to pay deposits on invoices,Allow customers to pay a deposit towards an invoice instead of paying the full amount.,approved,2
45297868,44960308,2022-04-20 23:46:23.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This is a critical feature. Customer often have to pay deposits against an invoice before work commences. At a minimum, you should be able to enter the date you want to apply a prepayment to an invoice.",approved,2
45333283,44960308,2022-05-04 16:06:59.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This is a no-brainer requirement. We need to receive partial payments. If QB can do it so can we, surely!",approved,1
45341935,44960308,2022-05-08 23:50:43.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This is an important feature to enable automatic calculation of deposit amounts (eg 50% of amount quoted) and also have the Pay Now function give you the option to pay the agreed deposit amount of the full amount.  Please fast track this feature!  For some of our clients using Xero, this is a critical function so I've marked it as such.",approved,1
45357298,44960308,2022-05-13 23:26:29.000000000 Z,Invoicing - Customers to pay deposits on invoices,Pls add this feature if it’s not available yet ,approved,2
45358408,44960308,2022-05-14 22:40:18.000000000 Z,Invoicing - Customers to pay deposits on invoices,"this is incredibly critical - it is annoying to have to raise two invoices for one project, one for the deposit and the other for the remaining balance due. If we want to have customers pay online, the only option is to pay the full balance of the invoice, not the 50% deposit due upon acceptance.",approved,1
45381169,44960308,2022-05-24 15:01:31.000000000 Z,Invoicing - Customers to pay deposits on invoices,This feature would be incredibly useful. Like others we raise an invoice in full but initially require a 50% deposit. We have to manually type in the invoice body the deposit required and also change the email template to reflect this.,approved,2
45398020,44960308,2022-05-31 20:21:53.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Both functions should be implemented.
Deposits in invoices, incremental and split payments. The deposit is important before starting the job, but at the end of the job, in recent times, many clients don't have enough money, and they have to be ""forced"" to pay in instalments to clear the balance",approved,2
45398119,44960308,2022-05-31 21:26:42.000000000 Z,Invoicing - Customers to pay deposits on invoices,How about the ability for the client to just be able to edit the amount of payment line on the invoices so they can at least make partial payments? Is that feature available or can be implemented?,approved,2
45398605,44960308,2022-06-01 03:49:55.000000000 Z,Invoicing - Customers to pay deposits on invoices,Agree this would be a really beneficial addition. We have had clients ask for this exact option. Instead they have to process many individual invoices to complete what could be a very easy process.,approved,3
45415261,44960308,2022-06-07 18:20:52.000000000 Z,Invoicing - Customers to pay deposits on invoices,How is this still not available? ,approved,1
45437146,44960308,2022-06-16 02:57:09.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Anyone that contracts with staged payments requires this feature. 

Amazing that in 2022 this issue of partial payment/deposits has still not been addressed. 

The old board was full of requests for this to be sorted. Nice sidestep Xero. The old board disappears so the problem never existed so you can all start again.

Some transparency about why this is difficult to implement may help us understand your situation Xero. ",approved,1
45448051,44960308,2022-06-21 18:28:42.000000000 Z,Invoicing - Customers to pay deposits on invoices,Pretty shocked this doesn't exist and absolutely essential in my line of work and won't be sticking with Xero if it is not possible. Can't think of anyone in construction trades who would not want this ,approved,0
45448225,44960308,2022-06-21 20:04:39.000000000 Z,Invoicing - Customers to pay deposits on invoices,Xero this has been raised for years and I’m shocked it hasn’t been added yet. Pretty poor form from the Xero crew.,approved,1
45448813,44960308,2022-06-22 01:25:41.000000000 Z,Invoicing - Customers to pay deposits on invoices,"It doesn't seem like an advanced feature to add - Xero is a premium service, this should have been sorted already!!!",approved,1
45450562,44960308,2022-06-22 15:36:49.000000000 Z,Invoicing - Customers to pay deposits on invoices,Exactly! Xero is a premium service and the fact they are choosing to omit this feature is not acceptable. We are in the construction industry and collect deposits on every job. This feature needs to be implemented or continuing to use Xero doesn't make any sense unfortunately. ,approved,0
45450664,44960308,2022-06-22 16:21:00.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Yes, this feature is very important. I represent both construction clients and motor body repairer clients that works for insurance companies that has to deduct a co-payment (called ""excess"" in SA) and adding it as a item is not an option for insurances strict invoicing protocol. So the deposit feature can be used for the co-payment received from clients. And the building industries 90% take deposits before starting any job. The bells and whisltes is nice (like the reporting feature) but the deposits must be seen as a basic function and not a nice to have.",approved,3
45452578,44960308,2022-06-23 03:53:06.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Our products are custom made overseas. We definitely need this function for our business, as the majority of our customers are required to pay a deposit before we can order the product. ",approved,2
45454315,44960308,2022-06-23 12:01:53.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Xero obviously does not listen or improve based on these post and ideas, as it has been many years asking for this feature. I guess it is time to move to another service everyone.",approved,0
45485080,44960308,2022-07-05 21:02:53.000000000 Z,Invoicing - Customers to pay deposits on invoices,Another scenario where part payments are required are when you send an invoice (without allocating credits) and you have some credits on the customer account. There is no way for the customer to pay the balance using online payment methods - they have to do a bank transfer using the amount showing in the top blue bar. One solution is to go through each credit manually one by one and allocate it to the invoice which is a bit tedious if you have a lot!,approved,2
45496885,44960308,2022-07-11 21:02:51.000000000 Z,Invoicing - Customers to pay deposits on invoices,"In a society where cashflow is becoming increasingly tight, it's simply not financially feasible for people in certain trades to start work without a deposit. Speaking for some of our clients, this does feel like it should be a standard feature for a product they are paying a premium for.",approved,1
45497074,44960308,2022-07-11 23:33:19.000000000 Z,Invoicing - Customers to pay deposits on invoices,this is defiantly an important must have feature for invoicing and being able to charge a % of total invoice as a start deposit,approved,2
45497740,44960308,2022-07-12 08:29:44.000000000 Z,Invoicing - Customers to pay deposits on invoices,Being able to pay a deposit on an invoice would be a game changer for us.  As deposit payments are essential to our business we are having to use work arounds which are time consuming and open to error.  The possibility to split a payment on an invoice with a due date for both would be amazing.,approved,4
45527326,44960308,2022-07-24 07:39:51.000000000 Z,Invoicing - Customers to pay deposits on invoices,one more related...  after the customer partial pay using stripe ..      we can edit this invoice?,approved,2
45569578,44960308,2022-08-11 08:34:59.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Xero is supposed to make things streamline and easy. A high percentage of our clients take a deposit for their work. The fact the work around is to create 2 invoices (deposit + remainder) for the same job to be paid by stripe, surely makes this a critical feature. Esp when stripe provide this feature so it should be a matter of integration into Xero. ",approved,1
45571726,44960308,2022-08-11 22:33:37.000000000 Z,Invoicing - Customers to pay deposits on invoices,"After seeing that your customers have been demanding partial payment abilities and you have basically ignored those pleas for several years, I think it's safe to say we need to search for a new service.  You clearly are not interested in providing this feature, and we are tired of having to jump through a thousand hoops just to do what EVERY OTHER program allows.  I am determined to be off your service by the end of the year now.",approved,0
45576070,44960308,2022-08-14 16:41:58.000000000 Z,Invoicing - Customers to pay deposits on invoices,"I can't believe you still don't have this service. Been with Xero since 2012 but thinking about quitting. I don't mind making two invoices, but it creates problems for some of my larger suppliers who don't understand and try to make it fit into their workflow. I've been going back and forth with one customer for three months trying to get payment because of this. Shame.",approved,0
45583222,44960308,2022-08-17 14:01:43.000000000 Z,Invoicing - Customers to pay deposits on invoices,This would be so so helpful!,approved,3
45587698,44960308,2022-08-18 23:18:54.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Just evaluating the free version, and it did surprise me that this wasn't an option per se ...

However, I just created an invoice for the final day of the service period and then applied the deposit payment.  I left the quote at status Accepted, and the partially paid invoice sits as Awaiting Payment, ready to be sent once the job is complete.  

Doesn't that do the trick?",approved,1
45587854,44960308,2022-08-19 01:14:55.000000000 Z,Invoicing - Customers to pay deposits on invoices,We need this option please! We need the ability to request deposits for large invoices. Please add this feature Xero. ,approved,2
45597838,44960308,2022-08-24 00:37:53.000000000 Z,Invoicing - Customers to pay deposits on invoices,Accepting deposits and part payments is an integral part of my business - it makes it hard for me to accurately track what is outstanding for a client and means I have to invoice them outside of Xero sometimes (using Dubsado) which I would like to get rid of completely!,approved,1
45605644,44960308,2022-08-26 15:08:11.000000000 Z,Invoicing - Customers to pay deposits on invoices,"I was surprised this wasn't a standard feature. For deposits and in these times if a customer cant pay the whole amount, at least to agree partial payment is better than nothing.",approved,1
45606265,44960308,2022-08-26 19:41:35.000000000 Z,Invoicing - Customers to pay deposits on invoices,need this asap,approved,2
45643573,44960308,2022-09-12 16:46:57.000000000 Z,Invoicing - Customers to pay deposits on invoices,Staged payments is a fundamental part of many business operations and therefore should be a fundamental part of the Xero platform when it comes to invoicing.  Please add this ASAP Xero!,approved,2
45645880,44960308,2022-09-13 10:39:12.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Carl is correct in his comments. We have to use invoice2go for any deposit requests as xero does not have this facility and send that invoice to our clients. Then we transfer it over to xero. We are using two systems and paying for two systems , which is not viable in a business. Please add this ASAP TO XERO.
",approved,1
45645940,44960308,2022-09-13 11:16:00.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Split payments is the way to go.
This way, clients can pay a deposit, and then instalments, or separate ""one-off"" amounts, until the total is being cleared out...",approved,2
45646273,44960308,2022-09-13 13:47:12.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Hey Eden, I agree with what you say, although it doesn't allow us to use the Stripe payment collection (for part payment of the invoice) which is what I would like to achieve.",approved,2
45646411,44960308,2022-09-13 14:45:57.000000000 Z,Invoicing - Customers to pay deposits on invoices,"If you use Stripe, you can create a payment link with the deposit you are requesting, send it to your customer and you'll record it manually into Xero, it's awkward but there's a way",approved,2
45646462,44960308,2022-09-13 15:03:19.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Thanks Daniel,  I just about came to that conclusion myself :)",approved,3
45647338,44960308,2022-09-13 21:09:48.000000000 Z,Invoicing - Customers to pay deposits on invoices,"You lost a customer, I did extensive research on features and integrations and I decided to purchase Xero, never did it occur that something so simple and necessary would be missing from your software. For $20.00 more I moved to QuickBooks. Not worth the thousands if not tens of thousands of dollars in inconveniences in training, add on products or lost business because of something that should not even be a question for a feature.",approved,0
45647509,44960308,2022-09-13 22:06:58.000000000 Z,Invoicing - Customers to pay deposits on invoices,"@daniel, I loose too much money in fees with Stripe due to the size of my invoices. I'm not willing to do that. It's such a simple feature, and every other software has it, clearly, there is a demand & xero needs to sort it out to avoid losing customers. ",approved,1
45647998,44960308,2022-09-14 01:14:23.000000000 Z,Invoicing - Customers to pay deposits on invoices,"I use Stripe to create a separate deposit invoice - but it is unnecessary to double up my work when invoicing. 
This is a feature that has obviously been asked years and years ago and Xero has done nothing. If other platforms offer the option why hasn't it been done already??",approved,1
45666793,44960308,2022-09-21 21:46:23.000000000 Z,Invoicing - Customers to pay deposits on invoices,I absolutely agree with @Anne-Claire Petre...,approved,1
45668104,44960308,2022-09-22 13:37:53.000000000 Z,Invoicing - Customers to pay deposits on invoices,Yes please! Having the ability to request a deposit on the actual invoice would be really really useful,approved,3
45668110,44960308,2022-09-22 13:44:07.000000000 Z,Invoicing - Customers to pay deposits on invoices,wow I just assumed this was a standard feature. I cant believe we actually have to think of workarounds for this. ,approved,1
45683206,44960308,2022-09-28 22:11:00.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Its 2022, this option should be available asap!",approved,2
45683326,44960308,2022-09-28 23:44:29.000000000 Z,Invoicing - Customers to pay deposits on invoices,Having an option for our customers to pay a deposit is very important for our business. ,approved,2
45690136,44960308,2022-10-03 00:12:11.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This is a very disappointing response Xero. Your software is more expensive than others, and you are suggesting we pay more money to other apps to have a basic accounting function. Partial invoicing is vital for so many contract workers. Missing a whole group of business'",approved,0
45694786,44960308,2022-10-04 22:34:53.000000000 Z,Invoicing - Customers to pay deposits on invoices,"The concept of needing to prioritize things is not unreasonable; you likely have limited staff like most others. But surely the basic product must come first. Picture a salesman trying to sell me a car based on the shiny new in-car entertainment system. ""But it's missing a wheel"" I say. He replies ""There's a 3rd party vendor over there, happens to be a friend of ours, who will sell you something that's almost a wheel; it'll work nearly as well. And you just pay for it each month."" I'm not buying. I feel that deposits on invoices should be a basic feature.",approved,1
45694882,44960308,2022-10-05 00:28:14.000000000 Z,Invoicing - Customers to pay deposits on invoices,"How do you even work around it with stripe? Does anyone have a solution?
This is ridiculous. ",approved,0
45736741,44960308,2022-10-25 14:23:35.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Very disturbing that this basic function has not been sorted out by Xero!
Please... why is requesting a deposit on Quotes & Invoices (as an amount, or as a % of the Total) such a huge issue? To quote other customers:

- ""This is a very disappointing response Xero. Your software is more expensive than others, and you are suggesting we pay more money to other apps to have a basic accounting function.""

- ""You lost a customer, I did extensive research on features and integrations and I decided to purchase Xero, never did it occur that something so simple and necessary would be missing from your software.""

While we wait.... at least give us a field where we can fill in deposits required manually (such as Summary in Quotes)",approved,0
45745525,44960308,2022-10-28 04:51:40.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Customers must be able to do multiple part-payments to an invoice. In some cases, it is not only the deposit that is partially paid.
I see that this idea was flagged n 2012 and still not resolved...",approved,1
45745582,44960308,2022-10-28 06:05:52.000000000 Z,Invoicing - Customers to pay deposits on invoices,Well this feature is critical to many clients and are not willing to pay an add-on app as Xero is officially the most expensive between the 3 major players. Clients is starting to look for alternatives. Manager.io is becoming popular.,approved,1
45745594,44960308,2022-10-28 06:12:44.000000000 Z,Invoicing - Customers to pay deposits on invoices,"People are also too blinded by Gold, or Platinum or whatever status, they forget that the clients needs has to come first. Deposits must be a feature. All on one App. Without the need to pay for an Add-On",approved,1
45754330,44960308,2022-11-01 23:48:35.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Critical - need to be able to accept depsits - we invoice $5,000 to $50,000 items and always ask for deposit",approved,2
45754336,44960308,2022-11-01 23:52:41.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This is insane that Xero cannot perform this BASIC function.

The price for keeps increasing month to month - its SO BLOODY expensive now with ****** support and missing features.

I pay LESS tor my entire ADOBE software suite - which provides FAR GREATER functionality than Xero for less $$$",approved,0
45754888,44960308,2022-11-02 07:19:54.000000000 Z,Invoicing - Customers to pay deposits on invoices,"The response from Kelly Munro (Admin, Xero) does not address this issue at all!

We should not need to go to other payment service providers to collect deposits.

This is a BASIC function which should be part of the BASIC Xero package!

Xero - please give us a straight forward answer - is this even an item for consideration in Xero development?  If so, when?",approved,1
45755632,44960308,2022-11-02 14:01:02.000000000 Z,Invoicing - Customers to pay deposits on invoices,"You are making yourselves look foolish for not addressing this essential feature. Please take a look at how this is done in Quickbooks, if you still do not understand the necessity to take part payments from customers.",approved,1
45755668,44960308,2022-11-02 14:17:03.000000000 Z,Invoicing - Customers to pay deposits on invoices,"I must say, it is a bit dissappointing that Xero add features that is nice to have rather then essential to clients. There was a load of features released again, all but this one. This and the ability to use customer and suppliers journals (rather than loose a invoice number) is what our clients and most practitioners use. The question is also, ""Is Xero busy outpricing themselves"" as they are becoming one of the more expensive solutions. Maybe its time to convince my clients to migrate to save cost, and have the basic features in their software. Advisors has probably the biggest influence when clients are looking for accounting software.",approved,0
45757246,44960308,2022-11-03 02:13:04.000000000 Z,Invoicing - Customers to pay deposits on invoices,It's possible to record a part payment on an invoice through the invoice (but not through the bank reconciliation area). This can then be reconciled.,approved,2
45760678,44960308,2022-11-04 10:37:37.000000000 Z,Invoicing - Customers to pay deposits on invoices,"@Maria McAdam. You can. but if defeats the purpose of showing the deposit payable on the invoive, or for the construction and motor trade, where an insurance claim is made to change the deposit to the co-payment/excess. Some do add it as a line item linked to a balance sheet account, but most insurances do not accept invoices like that. Point blank is that this feature should have been added ages ago. I just shaw that a much lower voting idea got added to ""whats new"" on the recent certification update course. ",approved,1
45777706,44960308,2022-11-13 01:02:27.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This should be a basic feature of Xero without needing an add on.

Alot of companies require a deposit from customer before they start and this should be able to be displayed on the Quote showing a deposit amount required and the ability for that to work through the system seamlessly and show on  the invoice when the invoice is created with out the need to rase multiple invoices for a single simple job or the need to use timely work arounds to work out what a deposit should be and record the track payments.

Given the amount of companies that require deposit's can't understand why this was not in the workflow from the start?",approved,2
45777715,44960308,2022-11-13 01:31:46.000000000 Z,Invoicing - Customers to pay deposits on invoices,It's sad Xero ignores his 1000s of clients requesting simple functionalities.  I wish I had the time to organize all of us to quit xero and see if they would actually care. ,approved,0
45784081,44960308,2022-11-16 01:47:56.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Simply don't understand how in 2022 Xero doesn't have functionality to take partial payment though Stripe. 

And the work around via stripe is just as tedious as they dont offer a one lick option to pass of their fees - you have to work it out manually with a calculator each time. 

Endless comments like mine should make this priority No. 1 on the To Do list for Xero",approved,0
45844930,44960308,2022-12-14 01:14:18.000000000 Z,Invoicing - Customers to pay deposits on invoices,It's almost 2023... Every one of my bookings take a 50% deposit as a reservation fee to hold the date and time. It makes me look out of touch that I can't take a partial deposit. I end up splitting the invoices into two and that creates more work for everyone. If this feature doesn't get added soon I will be leaving Xero entirely for another service. Please fix this now. Thank you.,approved,0
45845359,44960308,2022-12-14 06:07:37.000000000 Z,Invoicing - Customers to pay deposits on invoices,@Michael Tetro. It does not seem Xero will add this feature anytime soon. Some of my clients has already left Xero because of basic features not included in a higher than market prices. Then they offer add-ons from third parties you have to pay extra for. It is clear that Xero has grown too big and has lost touch to their clients needs.. All about the glits and glammer now... pity..,approved,1
45944797,44960308,2023-01-19 11:22:48.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Definitely a must for my business, customers often want to spread the cost over two or more cards, can you please look at this asap?",approved,2
45944911,44960308,2023-01-19 12:37:21.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Sage has it, change to sage, it's a better platform",approved,1
45962581,44960308,2023-01-27 01:59:50.000000000 Z,Invoicing - Customers to pay deposits on invoices,This is very important to my business. I wish I knew it was a major drawback of Xero before investing my time in setting it up.,approved,1
46018084,44960308,2023-02-20 13:30:01.000000000 Z,Invoicing - Customers to pay deposits on invoices,"We have multiple requests from clients to make partial payments on an invoice, which is available through other payment integrated partners e.g. with SAGE a partial payment can be made. ",approved,2
46018114,44960308,2023-02-20 13:42:44.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Why should we have to rely on a 3rd party provider such as stripe to provide the basic functionality any sales and invoicing software should have? surely its as simple as passing a variable field to the payment processor? If i could swap this package for another I would in  a flash, unfortunately the company I work for won't let me.",approved,1
46018222,44960308,2023-02-20 14:30:21.000000000 Z,Invoicing - Customers to pay deposits on invoices,"There is a workaround that I use. If you require a deposit, say 50% on a charge of $1000 for example, create your invoice and specify the total amount for the job you are charging but for quantity put .5. The amount actually invoiced will be $500. Then use the repeat invoice function to automatically send another invoice in 30 days or whenever. An extra step but it works perfectly fine. You can can use different quantity percentages, such as .25, .1 etc if you offer multiple payments over time. ",approved,2
46067719,44960308,2023-03-14 15:43:46.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Hi Kelly, I wondered if you have any update on this for us? I think this request has been a top-voted one for a number of years now and is fairly 'basic' functionality in terms of the end user (perhaps not so with development).

As an aside, the method we have been using to get around this feature not existing has been shown to have lost us nearly £3000 revenue in the last year due to our user error (where we have been 'bodging' invoices so Xero payments asks the customer for the correct part payment).

It's difficult to go back to customers where we have made a mistake on invoicing but notice it months later.

Could you please list your best practice for taking a 30% deposit, for example, on a £2500 invoice? We're looking for a way that is:

1. Foolproof
2. Doesn't lumber a customer with multiple invoices for a single purchase (customers use their invoices to insure their goods).

We sell high value jewellery and very few customers pay in one hit. Deposits vary by customer and the value of the item. We won't start manufacture until half of the invoice value has been paid.

Alternatively, can the community recommend any other accounts packages that does offer this functionality? It's our year-end soon so porting elsewhere would be timely if needed.

Thank you",approved,2
46068514,44960308,2023-03-14 19:35:33.000000000 Z,Invoicing - Customers to pay deposits on invoices,"This would be a really helpful facility.

Please place it has a priority to do.

Thanks",approved,2
46118983,44960308,2023-04-05 04:32:59.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Please introduce, essential for our business integrated with Stripe",approved,2
46167421,44960308,2023-04-21 22:36:55.000000000 Z,Invoicing - Customers to pay deposits on invoices,"We would like to have a ""request a deposit"" button to be included on invoices sent from Xero so that customers can track client payments on jobs that require a deposit prior to completion.",approved,2
46185634,44960308,2023-05-10 05:30:43.000000000 Z,Invoicing - Customers to pay deposits on invoices,"1. Turning a quote into a ""Deposit Only"" invoice. Still shows full amount but with a ""Due Now/ Deposit Only"" column.
2. The option to show that has been paid then on completion of a job to edit invoice if necessary and or turn it into a ""Final Payment"" invoice.

If our accountant shows money paid on a invoice currently I cannot edit to add to what would be a final invoice.

Thank you Selwyn Gishen below. I like your method.",approved,2
46196782,44960308,2023-05-16 03:42:14.000000000 Z,Invoicing - Customers to pay deposits on invoices,This feature is FUNDAMENTAL. No one wants to have to do 2 invoices for the same job. Using a 3rd party app defeats the purpose of simplicity and also doesn't automatically apply the card fee to the amount.,approved,1
46196905,44960308,2023-05-16 06:24:25.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Stripe settings are controlled by Xero when you link the payment services through, hence you cannot change the payment settings in Stripe to allow for a partial payment. We have set up our invoices so that the deposit amount is shown on the invoice through use of macros in the word setup for the invoices. 
This works fine if the customer pays via bank transfer as they pay the amount that is shown. However, if they wish to pay by credit card (through Stripe) Xero does not allow Stripe to accept anything other than the full amount. Just change the settings on the link to Stripe to allow for this to happen and it may solve a lot of issues for many of the users.",approved,1
46231258,44960308,2023-05-30 04:25:41.000000000 Z,Invoicing - Customers to pay deposits on invoices,"Still waiting for this necessary feature to business invoicing. I need my customers to pay 50% deposit to secure their booking. As someone who has spent a great deal of my time and investment learning and preparing automation in my business, I HATE that I am still being made to create 2 separate invoices for some customers or wait for them to pay the BALANCE by the due date having never received a deposit. Frustrating.",approved,1
46231342,44960308,2023-05-30 05:17:01.000000000 Z,Invoicing - Customers to pay deposits on invoices,"It's hard to believe xero saw a need for this feature back in 2015 and still no resolve...

Xero Team (Admin, Xero) commented
 ·  August 17, 2015 18:15


How do I stop getting emails regarding others requests for this feature?
Can I request just to be told when the feature is available?",approved,1
